"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M4"	"REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS"	"REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS"	"1/69"	"16/10646"	0.0988756729118903	0.279894212550582	0.228975242532799	"NGFR"	1
"M4"	"REACTOME_P75NTR_SIGNALS_VIA_NF_KB"	"REACTOME_P75NTR_SIGNALS_VIA_NF_KB"	"1/69"	"16/10646"	0.0988756729118903	0.279894212550582	0.228975242532799	"NGFR"	1
"M4"	"REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF"	"REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF"	"1/69"	"17/10646"	0.10472492771613	0.284028580079167	0.23235747683822	"HMGA2"	1
"M4"	"REACTOME_GAB1_SIGNALOSOME"	"REACTOME_GAB1_SIGNALOSOME"	"1/69"	"17/10646"	0.10472492771613	0.284028580079167	0.23235747683822	"AREG"	1
"M4"	"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS"	"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS"	"2/69"	"85/10646"	0.104967083942301	0.284028580079167	0.23235747683822	"COL8A1/LUM"	2
"M4"	"REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS"	"REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS"	"1/69"	"18/10646"	0.110536761377584	0.294764697006891	0.24114045578939	"ABCC3"	1
"M4"	"REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL"	"REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL"	"1/69"	"19/10646"	0.116311409802965	0.30142675216543	0.246590535238309	"KCNK17"	1
"M4"	"REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS"	"REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS"	"1/69"	"19/10646"	0.116311409802965	0.30142675216543	0.246590535238309	"SCARA5"	1
"M4"	"REACTOME_ANTIMICROBIAL_PEPTIDES"	"REACTOME_ANTIMICROBIAL_PEPTIDES"	"2/69"	"97/10646"	0.130442663696947	0.333353473892198	0.272709077612038	"PLA2G2A/RNASE3"	2
"M4"	"REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"1/69"	"22/10646"	0.133414580806723	0.336277847512835	0.275101442759356	"SERPINA5"	1
"M4"	"REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM"	"REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM"	"1/69"	"23/10646"	0.139042818186649	0.33662998087294	0.275389515245025	"MCHR1"	1
"M4"	"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"1/69"	"23/10646"	0.139042818186649	0.33662998087294	0.275389515245025	"SERPINA5"	1
"M4"	"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION"	"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION"	"1/69"	"23/10646"	0.139042818186649	0.33662998087294	0.275389515245025	"IL6"	1
"M4"	"REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING"	"REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING"	"1/69"	"24/10646"	0.144635028065697	0.336958828824624	0.275658538454927	"AREG"	1
"M4"	"REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING"	"REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING"	"1/69"	"24/10646"	0.144635028065697	0.336958828824624	0.275658538454927	"SOCS3"	1
"M4"	"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS"	"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS"	"2/69"	"104/10646"	0.145905620816659	0.336958828824624	0.275658538454927	"SERPINE1/FST"	2
"M4"	"REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING"	"REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING"	"1/69"	"25/10646"	0.150191437693212	0.336958828824624	0.275658538454927	"SOCS3"	1
"M4"	"REACTOME_SIGNALING_BY_EGFR_IN_CANCER"	"REACTOME_SIGNALING_BY_EGFR_IN_CANCER"	"1/69"	"25/10646"	0.150191437693212	0.336958828824624	0.275658538454927	"AREG"	1
"M4"	"REACTOME_DECTIN_2_FAMILY"	"REACTOME_DECTIN_2_FAMILY"	"1/69"	"26/10646"	0.15571227290639	0.336958828824624	0.275658538454927	"CLEC10A"	1
"M4"	"REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING"	"REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING"	"1/69"	"26/10646"	0.15571227290639	0.336958828824624	0.275658538454927	"SOCS3"	1
"M4"	"REACTOME_REGULATION_OF_IFNA_SIGNALING"	"REACTOME_REGULATION_OF_IFNA_SIGNALING"	"1/69"	"26/10646"	0.15571227290639	0.336958828824624	0.275658538454927	"SOCS3"	1
"M4"	"REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS"	"REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS"	"1/69"	"27/10646"	0.161197758138919	0.336958828824624	0.275658538454927	"CCL2"	1
"M4"	"REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION"	"REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION"	"1/69"	"27/10646"	0.161197758138919	0.336958828824624	0.275658538454927	"SERPINE1"	1
"M4"	"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING"	"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING"	"1/69"	"27/10646"	0.161197758138919	0.336958828824624	0.275658538454927	"IL2RA"	1
"M4"	"REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS"	"REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS"	"3/69"	"216/10646"	0.16449741420771	0.336958828824624	0.275658538454927	"OXTR/MCHR1/PTGFR"	3
"M4"	"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY"	"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY"	"1/69"	"28/10646"	0.16664811642957	0.336958828824624	0.275658538454927	"SERPINE1"	1
"M4"	"REACTOME_ENDOGENOUS_STEROLS"	"REACTOME_ENDOGENOUS_STEROLS"	"1/69"	"28/10646"	0.16664811642957	0.336958828824624	0.275658538454927	"CYP1B1"	1
"M4"	"REACTOME_TRP_CHANNELS"	"REACTOME_TRP_CHANNELS"	"1/69"	"28/10646"	0.16664811642957	0.336958828824624	0.275658538454927	"TRPM8"	1
"M4"	"REACTOME_COMPLEMENT_CASCADE"	"REACTOME_COMPLEMENT_CASCADE"	"2/69"	"115/10646"	0.170909033854225	0.340426847045753	0.278495647182738	"CFI/C7"	2
"M4"	"REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION"	"REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION"	"1/69"	"29/10646"	0.172063569430734	0.340426847045753	0.278495647182738	"EGR2"	1
"M4"	"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION"	"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION"	"3/69"	"223/10646"	0.175631293008697	0.343681664049602	0.281158340727077	"CD163/IL6/CD3G"	3
"M4"	"REACTOME_SIGNALING_BY_CSF3_G_CSF"	"REACTOME_SIGNALING_BY_CSF3_G_CSF"	"1/69"	"30/10646"	0.177444337416914	0.343681664049602	0.281158340727077	"SOCS3"	1
"M4"	"REACTOME_EGFR_DOWNREGULATION"	"REACTOME_EGFR_DOWNREGULATION"	"1/69"	"31/10646"	0.18279063929316	0.346736882782902	0.283657747356722	"AREG"	1
"M4"	"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS"	"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS"	"1/69"	"31/10646"	0.18279063929316	0.346736882782902	0.283657747356722	"EOMES"	1
"M4"	"REACTOME_PERK_REGULATES_GENE_EXPRESSION"	"REACTOME_PERK_REGULATES_GENE_EXPRESSION"	"1/69"	"32/10646"	0.188102692603455	0.348843640109651	0.285381238762472	"CCL2"	1
"M4"	"REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION"	"REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION"	"1/69"	"32/10646"	0.188102692603455	0.348843640109651	0.285381238762472	"SERPINE1"	1
"M4"	"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM"	"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM"	"2/69"	"124/10646"	0.191865691962378	0.348843640109651	0.285381238762472	"LUM/OGN"	2
"M4"	"REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES"	"REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES"	"1/69"	"33/10646"	0.193380713539046	0.348843640109651	0.285381238762472	"MMP7"	1
"M4"	"REACTOME_CARGO_CONCENTRATION_IN_THE_ER"	"REACTOME_CARGO_CONCENTRATION_IN_THE_ER"	"1/69"	"33/10646"	0.193380713539046	0.348843640109651	0.285381238762472	"AREG"	1
"M4"	"REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES"	"REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES"	"1/69"	"34/10646"	0.198624916946735	0.35482509435145	0.290274533708566	"CYP1B1"	1
"M4"	"REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS"	"REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS"	"2/69"	"128/10646"	0.201290797920202	0.356129873243435	0.291341944358187	"PLA2G2A/PLA2G5"	2
"M4"	"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2"	"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2"	"2/69"	"132/10646"	0.210770874828471	0.369350866366082	0.302157745368134	"SERPINA3/SERPINE1"	2
"M4"	"REACTOME_DISEASES_OF_METABOLISM"	"REACTOME_DISEASES_OF_METABOLISM"	"3/69"	"246/10646"	0.213586410821816	0.370753769728435	0.303305429468914	"CYP1B1/LUM/OGN"	3
"M4"	"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE"	"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE"	"1/69"	"39/10646"	0.224346097626819	0.382219277438285	0.312685106828803	"SERPINA5"	1
"M4"	"REACTOME_NGF_STIMULATED_TRANSCRIPTION"	"REACTOME_NGF_STIMULATED_TRANSCRIPTION"	"1/69"	"39/10646"	0.224346097626819	0.382219277438285	0.312685106828803	"EGR2"	1
"M4"	"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX"	"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX"	"1/69"	"41/10646"	0.234405218598337	0.395693213046734	0.32370783447187	"IL6"	1
"M4"	"REACTOME_DISEASES_OF_GLYCOSYLATION"	"REACTOME_DISEASES_OF_GLYCOSYLATION"	"2/69"	"143/10646"	0.237053553623836	0.396525944243507	0.324389073379986	"LUM/OGN"	2
"M4"	"REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM"	"REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM"	"1/69"	"45/10646"	0.254139322465799	0.42127599399736	0.344636539711799	"ABCC3"	1
"M4"	"REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER"	"REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER"	"1/69"	"46/10646"	0.258993995303253	0.425490135141059	0.348084035041027	"SERPINE1"	1
"M4"	"REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING"	"REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING"	"1/69"	"48/10646"	0.268610108292443	0.437382831201855	0.357813185708611	"IL2RA"	1
"M4"	"REACTOME_SIGNALING_BY_EGFR"	"REACTOME_SIGNALING_BY_EGFR"	"1/69"	"50/10646"	0.278103217358166	0.448868350823707	0.367209234369508	"AREG"	1
"M4"	"REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE"	"REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE"	"1/69"	"51/10646"	0.282804130721915	0.452486609155065	0.370169251196649	"MCHR1"	1
"M4"	"REACTOME_SIGNALING_BY_PTK6"	"REACTOME_SIGNALING_BY_PTK6"	"1/69"	"54/10646"	0.296726606665177	0.470669789882694	0.385044507741563	"SOCS3"	1
"M4"	"REACTOME_FATTY_ACID_METABOLISM"	"REACTOME_FATTY_ACID_METABOLISM"	"2/69"	"177/10646"	0.318807088295657	0.497955706649976	0.407366510588939	"CYP1B1/ALOX15B"	2
"M4"	"REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK"	"REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK"	"1/69"	"59/10646"	0.319341159699441	0.497955706649976	0.407366510588939	"NGFR"	1
"M4"	"REACTOME_LEISHMANIA_INFECTION"	"REACTOME_LEISHMANIA_INFECTION"	"3/69"	"308/10646"	0.322241934819732	0.498256437032191	0.407612531439378	"CD163/IL6/CD3G"	3
"M4"	"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"	"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"	"1/69"	"61/10646"	0.328184952431223	0.503216927061209	0.411670598225131	"EGR2"	1
"M4"	"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS"	"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS"	"1/69"	"62/10646"	0.332564285287364	0.505717590850206	0.413716335764184	"GALNT5"	1
"M4"	"REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE"	"REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE"	"1/69"	"66/10646"	0.349802029414221	0.52473019670391	0.42927012659416	"CYP1B1"	1
"M4"	"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"	"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"	"3/69"	"327/10646"	0.356164911923087	0.52473019670391	0.42927012659416	"AREG/IL2RA/IL6"	3
"M4"	"REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT"	"REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT"	"1/69"	"68/10646"	0.358255615805422	0.52473019670391	0.42927012659416	"AREG"	1
"M4"	"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL"	"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL"	"2/69"	"194/10646"	0.359125145751816	0.52473019670391	0.42927012659416	"TREM1/JCHAIN"	2
"M4"	"REACTOME_FCGR_ACTIVATION"	"REACTOME_FCGR_ACTIVATION"	"1/69"	"69/10646"	0.362441696587179	0.52473019670391	0.42927012659416	"CD3G"	1
"M4"	"REACTOME_CELLULAR_SENESCENCE"	"REACTOME_CELLULAR_SENESCENCE"	"2/69"	"196/10646"	0.363818186497742	0.52473019670391	0.42927012659416	"HMGA2/IL6"	2
"M4"	"REACTOME_CIRCADIAN_CLOCK"	"REACTOME_CIRCADIAN_CLOCK"	"1/69"	"70/10646"	0.366600864870765	0.52473019670391	0.42927012659416	"SERPINE1"	1
"M4"	"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING"	"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING"	"1/69"	"71/10646"	0.370733291149501	0.52473019670391	0.42927012659416	"SOCS3"	1
"M4"	"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	"1/69"	"71/10646"	0.370733291149501	0.52473019670391	0.42927012659416	"FCER1A"	1
"M4"	"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX"	"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX"	"1/69"	"75/10646"	0.386998948976976	0.54357104283789	0.444683404609944	"SERPINE1"	1
"M4"	"REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE"	"REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE"	"1/69"	"76/10646"	0.391000185616895	0.543720815854547	0.44480593059039	"NGFR"	1
"M4"	"REACTOME_PHOSPHOLIPID_METABOLISM"	"REACTOME_PHOSPHOLIPID_METABOLISM"	"2/69"	"211/10646"	0.398591822964324	0.543720815854547	0.44480593059039	"PLA2G2A/PLA2G5"	2
"M4"	"REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER"	"REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER"	"1/69"	"78/10646"	0.398925598588934	0.543720815854547	0.44480593059039	"AREG"	1
"M4"	"REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE"	"REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE"	"1/69"	"78/10646"	0.398925598588934	0.543720815854547	0.44480593059039	"HMGA2"	1
"M4"	"REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS"	"REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS"	"1/69"	"82/10646"	0.414472716826906	0.559779534376451	0.457943211761055	"CD3G"	1
"M4"	"REACTOME_ESR_MEDIATED_SIGNALING"	"REACTOME_ESR_MEDIATED_SIGNALING"	"2/69"	"219/10646"	0.416792370704205	0.559779534376451	0.457943211761055	"AREG/MMP7"	2
"M4"	"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION"	"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION"	"1/69"	"84/10646"	0.422096976439576	0.562795968586101	0.460410889632795	"EGR2"	1
"M4"	"REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION"	"REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION"	"1/69"	"86/10646"	0.429623379463998	0.568710085045868	0.465249097034091	"FCER1A"	1
"M4"	"REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION"	"REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION"	"1/69"	"87/10646"	0.433350272155001	0.569546071975144	0.4659329993847	"FCER1A"	1
"M4"	"REACTOME_NEDDYLATION"	"REACTOME_NEDDYLATION"	"2/69"	"234/10646"	0.45017514547757	0.585207788085179	0.478745501694397	"SOCS3/UBD"	2
"M4"	"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR"	"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR"	"1/69"	"92/10646"	0.451627749500518	0.585207788085179	0.478745501694397	"CCL2"	1
"M4"	"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	"2/69"	"237/10646"	0.456726776431109	0.587676411631637	0.48076502782222	"SOCS3/IL2RA"	2
"M4"	"REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS"	"REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS"	"1/69"	"95/10646"	0.462314045104853	0.590734613189534	0.483266874634459	"CD3G"	1
"M4"	"REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING"	"REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING"	"1/69"	"97/10646"	0.469323952381955	0.595555911988136	0.487211072164208	"NGFR"	1
"M4"	"REACTOME_INTERLEUKIN_1_SIGNALING"	"REACTOME_INTERLEUKIN_1_SIGNALING"	"1/69"	"102/10646"	0.486457103629103	0.608962585058451	0.498178773817841	"IL1RN"	1
"M4"	"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT"	"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT"	"1/69"	"103/10646"	0.489817731460059	0.608962585058451	0.498178773817841	"ABCC3"	1
"M4"	"REACTOME_POTASSIUM_CHANNELS"	"REACTOME_POTASSIUM_CHANNELS"	"1/69"	"103/10646"	0.489817731460059	0.608962585058451	0.498178773817841	"KCNK17"	1
"M4"	"REACTOME_PI3K_AKT_SIGNALING_IN_CANCER"	"REACTOME_PI3K_AKT_SIGNALING_IN_CANCER"	"1/69"	"105/10646"	0.496474098978687	0.608991396363292	0.498202343706812	"AREG"	1
"M4"	"REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS"	"REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS"	"1/69"	"106/10646"	0.499770113319875	0.608991396363292	0.498202343706812	"CYP1B1"	1
"M4"	"REACTOME_STIMULI_SENSING_CHANNELS"	"REACTOME_STIMULI_SENSING_CHANNELS"	"1/69"	"106/10646"	0.499770113319875	0.608991396363292	0.498202343706812	"TRPM8"	1
"M4"	"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION"	"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION"	"2/69"	"261/10646"	0.507508468383443	0.614352356464167	0.502588026169199	"SERPINA3/SERPINE1"	2
"M4"	"REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP"	"REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP"	"1/69"	"110/10646"	0.512742872233278	0.616440512204595	0.504296300030075	"IL6"	1
"M4"	"REACTOME_O_LINKED_GLYCOSYLATION"	"REACTOME_O_LINKED_GLYCOSYLATION"	"1/69"	"111/10646"	0.515933906953846	0.616440512204595	0.504296300030075	"GALNT5"	1
"M4"	"REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK"	"REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK"	"1/69"	"113/10646"	0.522254316124754	0.619966413980353	0.507180762009099	"AREG"	1
"M4"	"REACTOME_PARASITE_INFECTION"	"REACTOME_PARASITE_INFECTION"	"1/69"	"116/10646"	0.531582731995553	0.626995017225524	0.512930706311498	"CD3G"	1
"M4"	"REACTOME_SELENOAMINO_ACID_METABOLISM"	"REACTOME_SELENOAMINO_ACID_METABOLISM"	"1/69"	"118/10646"	0.537701710523572	0.630172705326988	0.515530302412811	"INMT"	1
"M4"	"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS"	"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS"	"1/69"	"120/10646"	0.543741899780937	0.633218414934762	0.518021929837935	"EGR2"	1
"M4"	"REACTOME_CARDIAC_CONDUCTION"	"REACTOME_CARDIAC_CONDUCTION"	"1/69"	"127/10646"	0.564276418593642	0.652999125919687	0.534204090426288	"KCNK17"	1
"M4"	"REACTOME_METABOLISM_OF_CARBOHYDRATES"	"REACTOME_METABOLISM_OF_CARBOHYDRATES"	"2/69"	"293/10646"	0.570358138109469	0.655911858825889	0.536586932563514	"LUM/OGN"	2
"M4"	"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	"2/69"	"295/10646"	0.574093202275122	0.656106516885853	0.536746178001585	"AREG/MMP7"	2
"M4"	"REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION"	"REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION"	"1/69"	"133/10646"	0.581150514729835	0.659125873110805	0.539216246309183	"IL6"	1
"M4"	"REACTOME_SIGNALING_BY_NTRKS"	"REACTOME_SIGNALING_BY_NTRKS"	"1/69"	"134/10646"	0.583899550636203	0.659125873110805	0.539216246309183	"EGR2"	1
"M4"	"REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION"	"REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION"	"1/69"	"136/10646"	0.589344386932058	0.661215653631089	0.540925849366395	"FCER1A"	1
"M4"	"REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS"	"REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS"	"1/69"	"140/10646"	0.600024266531064	0.66399890204764	0.543202763116777	"CLEC10A"	1
"M4"	"REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING"	"REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING"	"1/69"	"140/10646"	0.600024266531064	0.66399890204764	0.543202763116777	"IL1RN"	1
"M4"	"REACTOME_DEATH_RECEPTOR_SIGNALLING"	"REACTOME_DEATH_RECEPTOR_SIGNALLING"	"1/69"	"141/10646"	0.602651177401934	0.66399890204764	0.543202763116777	"NGFR"	1
"M4"	"REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS"	"REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS"	"1/69"	"143/10646"	0.607854094772176	0.665744960940955	0.544631175140484	"CD3G"	1
"M4"	"REACTOME_METABOLISM_OF_STEROIDS"	"REACTOME_METABOLISM_OF_STEROIDS"	"1/69"	"153/10646"	0.632878312421788	0.689050943701828	0.563697282319001	"ABCC3"	1
"M4"	"REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT"	"REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT"	"1/69"	"155/10646"	0.637690912903147	0.690206635142229	0.564642727833746	"AREG"	1
"M4"	"REACTOME_ION_CHANNEL_TRANSPORT"	"REACTOME_ION_CHANNEL_TRANSPORT"	"1/69"	"183/10646"	0.698884899174939	0.7496176195553	0.613245535448558	"TRPM8"	1
"M4"	"REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING"	"REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING"	"1/69"	"186/10646"	0.704803522734059	0.7496176195553	0.613245535448558	"FCER1A"	1
"M4"	"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION"	"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION"	"1/69"	"186/10646"	0.704803522734059	0.7496176195553	0.613245535448558	"AREG"	1
