"Module"	"Gene1"	"Gene2"
"M1"	"RRP1B"	"CCDC158"
"M1"	"HOXA3"	"ENDOU"
"M1"	"PTTG1"	"PRRT4"
"M1"	"PTTG1"	"GLRA3"
"M1"	"PTTG1"	"EYA4"
"M1"	"PTTG1"	"FAM81A"
"M1"	"XPO1"	"CAMK1G"
"M1"	"MCRS1"	"CCNJL"
"M1"	"MCRS1"	"GPRIN2"
"M1"	"NSMF"	"TTLL6"
"M1"	"NAT10"	"STC2"
"M1"	"NAT10"	"GLRA3"
"M1"	"NAT10"	"PDE1A"
"M1"	"NAT10"	"GPRIN2"
"M1"	"OPCML"	"OTX1"
"M1"	"SCN1A"	"PRSS3"
"M1"	"SCN1A"	"GLRA3"
"M1"	"MTHFD2"	"CAMK1G"
"M1"	"CEP55"	"CAMK1G"
"M1"	"SF3B4"	"PRSS12"
"M1"	"MT1X"	"ELOVL2"
"M1"	"MT1X"	"GLRA3"
"M1"	"GMFB"	"PRSS12"
"M1"	"AR"	"PRSS12"
"M1"	"WSB2"	"CCDC158"
"M1"	"WSB2"	"PRSS12"
"M1"	"WSB2"	"FOXQ1"
"M1"	"SLC18A2"	"AIFM3"
"M1"	"TRIO"	"CCDC158"
"M1"	"RAD18"	"NECAB2"
"M1"	"FASLG"	"PRSS12"
"M1"	"IL18"	"VWA2"
"M1"	"DUSP1"	"AIFM3"
"M1"	"ADAM19"	"SLC1A6"
"M1"	"ADAM19"	"ENDOU"
"M1"	"AKT2"	"ENDOU"
"M1"	"IFIT1"	"PRSS12"
"M1"	"VAMP3"	"C16orf74"
"M1"	"VAMP3"	"ENDOU"
"M1"	"FCHSD1"	"STC2"
"M1"	"FCHSD1"	"ATP2B3"
"M1"	"FCHSD1"	"EYA4"
"M1"	"FCHO2"	"HSF4"
"M1"	"DES"	"CDK5R2"
"M1"	"CDCA8"	"LRRIQ1"
"M1"	"HADHB"	"PRSS12"
"M1"	"HFE"	"A2ML1"
"M1"	"HFE"	"CUX2"
"M1"	"PCBD1"	"CDK5R2"
"M1"	"AHCTF1"	"CDK5R2"
"M1"	"LIG1"	"CDK5R2"
"M1"	"TRAF5"	"CDK5R2"
"M1"	"OTUB2"	"C16orf74"
"M1"	"OTUB2"	"CALY"
"M1"	"JUN"	"CDK5R2"
"M1"	"JUN"	"CBLN1"
"M1"	"JUN"	"C16orf74"
"M1"	"JUN"	"CALY"
"M1"	"MMP7"	"HSF4"
"M1"	"DSN1"	"HSF4"
"M1"	"PADI1"	"P2RX5"
"M1"	"COMMD8"	"EPHB6"
"M1"	"RRP15"	"CPNE6"
"M1"	"IQGAP2"	"COL23A1"
"M1"	"IQGAP2"	"CPNE6"
"M1"	"DDX1"	"CPNE6"
"M1"	"SRCIN1"	"CPNE6"
"M1"	"POP4"	"CPNE6"
"M1"	"ROR2"	"CPNE6"
"M1"	"CCDC57"	"CPNE6"
"M1"	"BORA"	"CPNE6"
"M1"	"PLRG1"	"CPNE6"
"M1"	"SHANK3"	"SSTR3"
"M1"	"SHANK3"	"CPNE6"
"M1"	"SYT4"	"RPE"
"M1"	"PREX2"	"FAM153A"
"M1"	"GTPBP3"	"DLGAP2"
"M1"	"CASP10"	"DLGAP2"
"M1"	"PITX2"	"FAM153A"
"M1"	"CNTNAP3"	"GJB6"
"M1"	"TIAL1"	"SPHKAP"
"M1"	"SUN1"	"PRDM8"
"M1"	"SUN1"	"SPHKAP"
"M1"	"SUN1"	"FGF13"
"M1"	"USF2"	"PENK"
"M1"	"EPN2"	"PRDM8"
"M1"	"EPN2"	"SPHKAP"
"M1"	"SSTR3"	"HIST1H1A"
"M1"	"SSTR3"	"YBX3"
"M1"	"SSTR3"	"PIM3"
"M1"	"SSTR3"	"ALX4"
"M1"	"GJB6"	"MEOX2"
"M1"	"GJB6"	"KCNQ3"
"M1"	"GJB6"	"ZNF442"
"M1"	"PDE4DIP"	"EGFR"
"M1"	"PPP2R5D"	"CXCL2"
"M1"	"VPS54"	"RSPO2"
"M1"	"AKT3"	"COL23A1"
"M1"	"AKT3"	"MEGF6"
"M1"	"SGOL2"	"PPP2R2C"
"M1"	"NMT1"	"GPRIN2"
"M1"	"DLGAP4"	"PCDH8"
"M1"	"CLN3"	"ZNF385B"
"M1"	"NPHS2"	"ZNF385B"
"M1"	"ANGPT4"	"GPR179"
"M1"	"CLASP2"	"NR5A2"
"M1"	"CLASP2"	"ZIC4"
"M1"	"CLASP2"	"FZD7"
"M1"	"MRPS10"	"PANX2"
"M1"	"MRPS10"	"CXCL2"
"M1"	"PNOC"	"HMGN1"
"M1"	"PNOC"	"ESRRG"
"M1"	"PNOC"	"KRT12"
"M1"	"PNOC"	"LNX1"
"M1"	"PNOC"	"INO80C"
"M1"	"PNOC"	"INO80B"
"M1"	"RBAK"	"ZNF727"
"M1"	"NR5A2"	"CARD9"
"M1"	"APOBEC3C"	"VWA7"
"M1"	"CARD9"	"VWA7"
"M1"	"ATP6V0D2"	"DLX2"
"M1"	"TRMT11"	"CALY"
"M1"	"TRMT11"	"NECAB1"
"M1"	"EPHX1"	"ELAVL2"
"M1"	"HOXD13"	"CELF3"
"M1"	"KIF2A"	"FGF13"
"M1"	"GABRB2"	"AK4"
"M1"	"DYNC1H1"	"FGF13"
"M1"	"NR1D2"	"ZIC4"
"M1"	"DOK6"	"FGF13"
"M1"	"DCAF5"	"MICAL2"
"M1"	"LGR5"	"VWA5B2"
"M1"	"LGR5"	"RBM24"
"M1"	"LGR5"	"GLRA3"
"M1"	"KRR1"	"FGF13"
"M1"	"HSPA2"	"ALDH1A1"
"M1"	"HSPA2"	"SERTM1"
"M1"	"HSPA2"	"STC2"
"M1"	"HSPA2"	"ANXA3"
"M1"	"HSPA2"	"ZIC5"
"M1"	"HSPA2"	"ITPKA"
"M1"	"RGS3"	"HSF4"
"M1"	"DDX47"	"HSF4"
"M1"	"CRABP2"	"HSF4"
"M1"	"RIMS2"	"HSF4"
"M1"	"TAF5"	"HSF4"
"M1"	"PAIP2"	"HSF4"
"M1"	"UBE2L3"	"HSF4"
"M1"	"C1orf94"	"ATP2B2"
"M1"	"C1orf94"	"ST6GALNAC5"
"M1"	"C1orf94"	"ATP2B3"
"M1"	"C1orf94"	"STYK1"
"M1"	"BAIAP2L1"	"PRRT4"
"M1"	"BAIAP2L1"	"CPNE7"
"M1"	"BAIAP2L1"	"CAMK1G"
"M1"	"BAIAP2L1"	"ST6GALNAC5"
"M1"	"BAIAP2L1"	"ATP2B3"
"M1"	"BAIAP2L1"	"MARVELD3"
"M1"	"BAIAP2L1"	"HHATL"
"M1"	"BAIAP2L1"	"SLC7A4"
"M1"	"BAIAP2L1"	"STYK1"
"M1"	"BAIAP2L1"	"CALY"
"M1"	"BAIAP2L1"	"NECAB1"
"M1"	"NR0B2"	"PCDH8"
"M1"	"EPHB1"	"PCDH8"
"M1"	"HYPK"	"PCDH8"
"M1"	"ACTR10"	"PCDH8"
"M1"	"CYSTM1"	"PCDH8"
"M1"	"POLE"	"PCDH8"
"M1"	"ARID3A"	"PCDH8"
"M1"	"SVIP"	"PCDH8"
"M1"	"SCYL1"	"TNN"
"M1"	"SCYL1"	"PCDH8"
"M1"	"SNX30"	"ATP2B2"
"M1"	"SNX30"	"SLC13A5"
"M1"	"EBF2"	"RSPO2"
"M1"	"EBF2"	"RBM24"
"M1"	"UBE2H"	"RSPO2"
"M1"	"UBE2H"	"RBM24"
"M1"	"SRR"	"IRS4"
"M1"	"SRR"	"ST6GALNAC5"
"M1"	"SRR"	"TENM2"
"M1"	"SRR"	"TLL1"
"M1"	"PTPRR"	"PSG5"
"M1"	"PTPRR"	"CHD3"
"M1"	"PTPRR"	"SLMAP"
"M1"	"PTPRR"	"DUSP11"
"M1"	"LRRC23"	"CBLN1"
"M1"	"NEBL"	"GPR61"
"M1"	"CENPC"	"CHRNA3"
"M1"	"CLEC17A"	"RBFOX3"
"M1"	"CABP4"	"CBLN1"
"M1"	"KCNJ4"	"SCMH1"
"M1"	"KCNJ4"	"ADCY2"
"M1"	"TTC1"	"RBFOX3"
"M1"	"TWSG1"	"ZNF385B"
"M1"	"BRAF"	"CBLN1"
"M1"	"BRAF"	"CPNE9"
"M1"	"PSMC6"	"PRDM8"
"M1"	"ZNF274"	"PRDM8"
"M1"	"PFKP"	"ADAM11"
"M1"	"PFKP"	"PRRT4"
"M1"	"MOV10"	"CPNE7"
"M1"	"DTX3"	"OPALIN"
"M1"	"DTX3"	"CST1"
"M1"	"CFP"	"PCP4"
"M1"	"POLR2L"	"CBLN3"
"M1"	"IMMT"	"PLXNA4"
"M1"	"DDOST"	"HSF4"
"M1"	"DDOST"	"CBLN3"
"M1"	"VPS37D"	"CBLN3"
"M1"	"FIS1"	"CBLN3"
"M1"	"LHX1"	"SLA"
"M1"	"LHX1"	"TBX2"
"M1"	"UBXN7"	"ADCY8"
"M1"	"SYT1"	"YES1"
"M1"	"SYT1"	"ANKRD42"
"M1"	"KRT17"	"ADD1"
"M1"	"KRT17"	"SNAPC3"
"M1"	"KRT17"	"SPINT1"
"M1"	"KRT17"	"CCAR1"
"M1"	"KRT17"	"CTGF"
"M1"	"KRT17"	"EGR2"
"M1"	"ATP2B2"	"EPS8L3"
"M1"	"ATP2B2"	"MYO7A"
"M1"	"ATP2B2"	"DDX21"
"M1"	"ATP2B2"	"BCL2L11"
"M1"	"ATP2B2"	"SLA"
"M1"	"ATP2B2"	"C9orf142"
"M1"	"ATP2B2"	"TTI1"
"M1"	"RHOT1"	"ADCY8"
"M1"	"TSPYL2"	"COL23A1"
"M1"	"GAB2"	"KIAA0319"
"M1"	"MEPE"	"CBLN1"
"M1"	"PAK2"	"EMX2"
"M1"	"PRDM2"	"CALY"
"M1"	"DLD"	"SLCO1A2"
"M1"	"NLRC4"	"CBLN1"
"M1"	"SYTL5"	"BTBD16"
"M1"	"SYTL5"	"KRTAP4-7"
"M1"	"GPR142"	"DUSP8"
"M1"	"GPR142"	"COL23A1"
"M1"	"TMEM67"	"SLCO1A2"
"M1"	"POLR2K"	"COL23A1"
"M1"	"CAB39"	"COL23A1"
"M1"	"ELANE"	"CALB2"
"M1"	"ELANE"	"ZNF727"
"M1"	"GDI2"	"COL23A1"
"M1"	"ZNF91"	"ZIC4"
"M1"	"HNRNPR"	"COL23A1"
"M1"	"INPP5D"	"COL23A1"
"M1"	"YIPF6"	"PANX2"
"M1"	"MINK1"	"GREM2"
"M1"	"SEC61B"	"VWA2"
"M1"	"LRRK2"	"FGF9"
"M1"	"RBPJ"	"VWA2"
"M1"	"PAFAH1B2"	"GPR61"
"M1"	"PAFAH1B2"	"SLCO1A2"
"M1"	"OTOF"	"KXD1"
"M1"	"HSD11B1"	"MOXD1"
"M1"	"HSD11B1"	"CHFR"
"M1"	"HSD11B1"	"UGT2B4"
"M1"	"HSD11B1"	"C8orf48"
"M1"	"HSD11B1"	"MRPL55"
"M1"	"HSD11B1"	"CDH13"
"M1"	"HSD11B1"	"ANXA9"
"M1"	"CD82"	"CBLN1"
"M1"	"FGFR2"	"GPAA1"
"M1"	"FGFR2"	"MMP10"
"M1"	"FGFR2"	"TMEM167B"
"M1"	"FGFR2"	"C10orf32"
"M1"	"FGFR2"	"TRIM35"
"M1"	"XPC"	"CBLN1"
"M1"	"RC3H1"	"MOBP"
"M1"	"EPHB4"	"CBLN1"
"M1"	"AGTR2"	"CBLN1"
"M1"	"DDN"	"RPL26L1"
"M1"	"ITGA2B"	"ART3"
"M1"	"ASH2L"	"GPR61"
"M1"	"ASH2L"	"ELAVL2"
"M1"	"ARHGDIG"	"HMMR"
"M1"	"ARHGDIG"	"SHMT2"
"M1"	"ARHGDIG"	"KANK4"
"M1"	"ARHGDIG"	"BRK1"
"M1"	"MED21"	"CBLN1"
"M1"	"ESRRG"	"HS3ST3A1"
"M1"	"PEX5"	"C16orf74"
"M1"	"KCNJ3"	"EID2"
"M1"	"GPLD1"	"MOBP"
"M1"	"FARP2"	"CBLN1"
"M1"	"SEC24C"	"CBLN1"
"M1"	"PSMD2"	"CBLN1"
"M1"	"SNRPF"	"COL23A1"
"M1"	"CARNS1"	"CELSR1"
"M1"	"ZBTB47"	"CBLN1"
"M1"	"MYSM1"	"COL23A1"
"M1"	"DUSP22"	"CDK5R2"
"M1"	"OCA2"	"COL23A1"
"M1"	"RPS17"	"CBLN1"
"M1"	"FXR1"	"ART3"
"M1"	"STAT3"	"CBLN1"
"M1"	"CELF4"	"WBSCR27"
"M1"	"CELF4"	"HOXA2"
"M1"	"DICER1"	"ZNF385B"
"M1"	"IPO11"	"CBLN1"
"M1"	"PRR16"	"CDC42"
"M1"	"RAB3B"	"TMEM170A"
"M1"	"TSC1"	"HSF4"
"M1"	"SRP72"	"CBLN1"
"M1"	"DDX3X"	"TSTD1"
"M1"	"IGFBP1"	"HSF4"
"M1"	"IFNG"	"FRAS1"
"M1"	"ARFIP1"	"CBLN1"
"M1"	"CSH2"	"CBLN1"
"M1"	"SOS1"	"PRDM8"
"M1"	"DAXX"	"PLCH1"
"M1"	"DENND3"	"NKX6-2"
"M1"	"ZBTB21"	"DLGAP2"
"M1"	"SCMH1"	"ITPKA"
"M1"	"TIAM1"	"HSF4"
"M1"	"DBNL"	"HSF4"
"M1"	"PTPRN2"	"ELAVL2"
"M1"	"INTS5"	"PRDM8"
"M1"	"RND2"	"SORCS2"
"M1"	"PLBD1"	"ELAVL2"
"M1"	"MAPK7"	"ELAVL2"
"M1"	"PPIF"	"CBLN1"
"M1"	"SETD1B"	"ELAVL2"
"M1"	"NTN3"	"ELAVL2"
"M1"	"FKTN"	"ELAVL2"
"M1"	"MEX3C"	"ELAVL2"
"M1"	"GSN"	"ELAVL2"
"M1"	"PTBP2"	"ELAVL2"
"M1"	"HBEGF"	"ADCY8"
"M1"	"NR2E1"	"CISD2"
"M1"	"ELOVL2"	"HDAC6"
"M1"	"HK2"	"N4BP3"
"M1"	"RTN1"	"POSTN"
"M1"	"HMMR"	"SYNPR"
"M1"	"CCND3"	"CBLN1"
"M1"	"IRS4"	"STYXL1"
"M1"	"SMN2"	"ENPP2"
"M1"	"MYO5B"	"RPL30"
"M1"	"MYO5B"	"CCDC24"
"M1"	"MYO5B"	"PTPN23"
"M1"	"MYO5B"	"PSME1"
"M1"	"MYO5B"	"MCC"
"M1"	"APIP"	"EGFR"
"M1"	"CNGA1"	"PCDHA3"
"M1"	"PRKCG"	"SYNGR2"
"M1"	"DLGAP2"	"IL12RB1"
"M1"	"ZZZ3"	"SYNPR"
"M1"	"JAKMIP1"	"WDR5B"
"M1"	"RTN4R"	"PRR7"
"M1"	"RTN4R"	"RABEP2"
"M1"	"SLC27A2"	"TOX3"
"M1"	"GRIA2"	"ADAM11"
"M1"	"PRSS3"	"ZNF212"
"M1"	"HCFC1"	"N4BP3"
"M1"	"ELP3"	"ELAVL2"
"M1"	"DLX2"	"NFIX"
"M1"	"DLX2"	"MICAL3"
"M1"	"PYGM"	"GTPBP1"
"M1"	"ISL1"	"SHANK1"
"M1"	"RELB"	"SYNPR"
"M1"	"SH3GL2"	"CEP290"
"M1"	"SH3GL2"	"CHPF"
"M1"	"SH3GL2"	"UBOX5"
"M1"	"SH3GL2"	"CTDSP1"
"M1"	"SH3GL2"	"HERPUD1"
"M1"	"SYNGR3"	"MPDZ"
"M1"	"SYNGR3"	"CFC1"
"M1"	"PRDM8"	"TNP1"
"M1"	"PTGS2"	"GABRA6"
"M1"	"PMP22"	"SHANK1"
"M1"	"LHX3"	"MFAP5"
"M1"	"EPHB6"	"IL20RB"
"M1"	"EPHB6"	"GRIN2B"
"M1"	"EPHB6"	"PAN2"
"M1"	"EPHB6"	"INPP5B"
"M1"	"MARCH8"	"SYT5"
"M1"	"TRADD"	"ENPP2"
"M1"	"PSME4"	"CBLN1"
"M1"	"SORD"	"RGR"
"M1"	"RBM7"	"ANO1"
"M1"	"TNN"	"HTR2B"
"M1"	"TNN"	"MXD3"
"M1"	"TNN"	"HMCN1"
"M1"	"WDR6"	"ENPP2"
"M1"	"RPL13A"	"CBLN1"
"M1"	"PDGFB"	"DNAH2"
"M1"	"FBXO31"	"TMC1"
"M1"	"ZC3HAV1"	"ITPKA"
"M1"	"ADRA2C"	"MOSPD3"
"M1"	"UQCRC1"	"TSTD1"
"M1"	"ATP1A2"	"MEGF6"
"M1"	"PELI3"	"ITPKA"
"M1"	"HP"	"ITPKA"
"M1"	"PPP1R3A"	"TMC1"
"M1"	"FER"	"ITPKA"
"M1"	"AKT1"	"ITPKA"
"M1"	"AKT1"	"SYNPR"
"M1"	"RAD54B"	"EYA4"
"M1"	"CETN2"	"ITPKA"
"M1"	"ANKRD2"	"SNX31"
"M1"	"CDCA2"	"NPAS1"
"M1"	"SLC22A11"	"N4BP3"
"M1"	"EXTL3"	"CCDC85A"
"M1"	"PTPN4"	"ITPKA"
"M1"	"PTPN4"	"SYNPR"
"M1"	"RAB26"	"ITPKA"
"M1"	"BGLAP"	"SHANK1"
"M1"	"NOC2L"	"GABRA2"
"M1"	"PPP2R2C"	"CUL9"
"M1"	"PPP2R2C"	"SEC14L4"
"M1"	"ZNF195"	"ITPKA"
"M1"	"GLB1"	"RSPO2"
"M1"	"DSG1"	"ITPKA"
"M1"	"MED11"	"RSPO2"
"M1"	"CDK5R2"	"FBF1"
"M1"	"CDK5R2"	"PSMD9"
"M1"	"CDK5R2"	"USP4"
"M1"	"CDK5R2"	"GFI1B"
"M1"	"CDK5R2"	"EXOSC7"
"M1"	"CDK5R2"	"DERL2"
"M1"	"CDK5R2"	"HOXB2"
"M1"	"HIST1H2AD"	"GABRA2"
"M1"	"RSPO2"	"CYB5R3"
"M1"	"RSPO2"	"PRC1"
"M1"	"RSPO2"	"IL12RB1"
"M1"	"RSPO2"	"REC8"
"M1"	"RSPO2"	"CXCR2"
"M1"	"RSPO2"	"ARL3"
"M1"	"RSPO2"	"CLCA1"
"M1"	"RSPO2"	"OLIG3"
"M1"	"RSPO2"	"PYDC1"
"M1"	"RSPO2"	"ETHE1"
"M1"	"RSPO2"	"SIGMAR1"
"M1"	"RSPO2"	"ITPKA"
"M1"	"RSPO2"	"PLLP"
"M1"	"RSPO2"	"NPC1"
"M1"	"RSPO2"	"SYNPR"
"M1"	"RSPO2"	"EEFSEC"
"M1"	"RSPO2"	"GIMAP4"
"M1"	"RSPO2"	"UNC5B"
"M1"	"RSPO2"	"CYFIP2"
"M1"	"RSPO2"	"ERBB2IP"
"M1"	"RSPO2"	"ZCCHC2"
"M1"	"RSPO2"	"CDK11A"
"M1"	"RSPO2"	"MITF"
"M1"	"RSPO2"	"ABCA13"
"M1"	"SEPT6"	"ITPKA"
"M1"	"STAM"	"NEUROD6"
"M1"	"DGKI"	"SLC27A6"
"M1"	"ZMYM2"	"ITPKA"
"M1"	"FGF9"	"SFT2D3"
"M1"	"FGF9"	"PYDC1"
"M1"	"FGF9"	"HCLS1"
"M1"	"FGF9"	"ETHE1"
"M1"	"FGF9"	"EDA"
"M1"	"FGF9"	"SIGMAR1"
"M1"	"FGF9"	"ITPKA"
"M1"	"FGF9"	"PLLP"
"M1"	"FGF9"	"NPC1"
"M1"	"FGF9"	"AGFG2"
"M1"	"FGF9"	"BICD2"
"M1"	"FGF9"	"CMKLR1"
"M1"	"FGF9"	"APTX"
"M1"	"FGF9"	"SYNPR"
"M1"	"FGF9"	"EEFSEC"
"M1"	"FGF9"	"GIMAP4"
"M1"	"FGF9"	"UNC5B"
"M1"	"FGF9"	"CYFIP2"
"M1"	"FGF9"	"E4F1"
"M1"	"FGF9"	"ERBB2IP"
"M1"	"FGF9"	"ZCCHC2"
"M1"	"FGF9"	"MITF"
"M1"	"FGF9"	"ABCA13"
"M1"	"FGF9"	"KDELC2"
"M1"	"FGF9"	"TMEM216"
"M1"	"FGF9"	"CYP27C1"
"M1"	"FGF9"	"CELA3A"
"M1"	"FGF9"	"CD14"
"M1"	"FGF9"	"KRTAP11-1"
"M1"	"FGF9"	"TAF4"
"M1"	"FGF9"	"MPV17L"
"M1"	"FGF9"	"INTS3"
"M1"	"FGF9"	"AKAP8L"
"M1"	"PSPC1"	"ZIC5"
"M1"	"IMP3"	"ZIC5"
"M1"	"PNN"	"CXCL2"
"M1"	"NGEF"	"ZIC5"
"M1"	"FAM175A"	"ZIC5"
"M1"	"TRIM63"	"CPNE6"
"M1"	"TOR1B"	"SYNPR"
"M1"	"ATG3"	"ZIC5"
"M1"	"PKP2"	"CDC42SE1"
"M1"	"SEC22A"	"ITPKA"
"M1"	"KCNE1"	"ZIC5"
"M1"	"DCAF12"	"DKK2"
"M1"	"FBLN2"	"ITPKA"
"M1"	"FBLN2"	"SYNPR"
"M1"	"ZFPM2"	"CPNE6"
"M1"	"ZFPM2"	"ZIC5"
"M1"	"ZFPM2"	"TSTD1"
"M1"	"RILP"	"ITPKA"
"M1"	"ARID4B"	"ITPKA"
"M1"	"AHCY"	"ITPKA"
"M1"	"NPPB"	"ART3"
"M1"	"NPPB"	"POSTN"
"M1"	"TBC1D7"	"ANO1"
"M1"	"DYRK2"	"GREM1"
"M1"	"EBF1"	"MEGF6"
"M1"	"SCGB1A1"	"TMEM233"
"M1"	"HMGB2"	"TSTD1"
"M1"	"AVPR1A"	"ITPKA"
"M1"	"AVPR1A"	"SYNPR"
"M1"	"WASF2"	"SHANK1"
"M1"	"GTF2F1"	"ITPKA"
"M1"	"GTF2F1"	"SYNPR"
"M1"	"CFHR3"	"CPNE6"
"M1"	"CFHR3"	"TSTD1"
"M1"	"NUP188"	"ZIC5"
"M1"	"NUP188"	"ITPKA"
"M1"	"VPS33B"	"ITPKA"
"M1"	"L3MBTL1"	"ITPKA"
"M1"	"TADA3"	"CPNE6"
"M1"	"CXCR2"	"MFAP5"
"M1"	"CXCR2"	"ZIC5"
"M1"	"CXCR2"	"ITPKA"
"M1"	"CXCR2"	"MEGF6"
"M1"	"BRF2"	"CNDP1"
"M1"	"SREBF2"	"ZIC5"
"M1"	"ZNRF2"	"ZIC5"
"M1"	"ZNRF2"	"SYNPR"
"M1"	"STARD9"	"ZIC5"
"M1"	"PECR"	"CPNE6"
"M1"	"PECR"	"TSTD1"
"M1"	"TAX1BP1"	"ZNF727"
"M1"	"DLK1"	"ZIC5"
"M1"	"DLK1"	"SHANK1"
"M1"	"ZNF217"	"GLRA2"
"M1"	"CFLAR"	"GLRA2"
"M1"	"HES5"	"ZIC5"
"M1"	"HES5"	"ITPKA"
"M1"	"PTPRU"	"GABRA2"
"M1"	"FABP5"	"ZIC5"
"M1"	"CDKN1C"	"ZIC5"
"M1"	"NMD3"	"GLRA3"
"M1"	"CDK17"	"GPRIN2"
"M1"	"MRPL18"	"ITPKA"
"M1"	"MRPL18"	"SYNPR"
"M1"	"FZD8"	"ITPKA"
"M1"	"PLEKHO1"	"TMC1"
"M1"	"THSD7B"	"ZNF385B"
"M1"	"WDR77"	"ITPKA"
"M1"	"CDH4"	"ITPKA"
"M1"	"CDH4"	"SYNPR"
"M1"	"GPAA1"	"ITPKA"
"M1"	"LRP2BP"	"CPNE6"
"M1"	"LRP2BP"	"ITPKA"
"M1"	"LRP2BP"	"TSTD1"
"M1"	"ZSWIM7"	"CPNE6"
"M1"	"ZSWIM7"	"TSTD1"
"M1"	"AHI1"	"SHANK1"
"M1"	"FTCD"	"ZIC5"
"M1"	"PDCD7"	"ZNF385B"
"M1"	"DDX6"	"GPRIN2"
"M1"	"OLIG3"	"ITPKA"
"M1"	"ADAM22"	"GPRIN2"
"M1"	"SERPINB5"	"SYNPR"
"M1"	"TLX3"	"ZIC5"
"M1"	"TLX3"	"SYNPR"
"M1"	"TRAF6"	"GPRIN2"
"M1"	"NUP43"	"IL11"
"M1"	"EPS8L3"	"TMEM233"
"M1"	"EPS8L3"	"GABRA2"
"M1"	"TBL1XR1"	"CPNE6"
"M1"	"TBL1XR1"	"TSTD1"
"M1"	"BCLAF1"	"GPRIN2"
"M1"	"LIPG"	"GPRIN2"
"M1"	"INPPL1"	"ZIC5"
"M1"	"H3F3A"	"ITPKA"
"M1"	"PTN"	"ITPKA"
"M1"	"RAB5A"	"SCGN"
"M1"	"LYL1"	"GPRIN2"
"M1"	"CACNA1C"	"GPRIN2"
"M1"	"MYO7A"	"GLRA3"
"M1"	"MYO7A"	"PRSS12"
"M1"	"CASP12"	"SLC6A13"
"M1"	"SYNE1"	"PCDHA3"
"M1"	"KATNB1"	"PANX2"
"M1"	"TTF2"	"GABRA2"
"M1"	"MAPT"	"SHANK1"
"M1"	"BCL2L11"	"PRSS12"
"M1"	"RAVER1"	"CCNJL"
"M1"	"TRAF1"	"CPNE6"
"M1"	"OS9"	"GPRIN2"
"M1"	"OS9"	"PRSS12"
"M1"	"CHD6"	"ZP2"
"M1"	"ATRIP"	"CPNE6"
"M1"	"ATRIP"	"TSTD1"
"M1"	"TDP1"	"GPRIN2"
"M1"	"RNF125"	"NECAB1"
"M1"	"TAT"	"ATP2B3"
"M1"	"RAB36"	"SLC7A4"
"M1"	"RSPO3"	"ASUN"
"M1"	"CSTF3"	"ITPKA"
"M1"	"ZDHHC6"	"PLEKHG4B"
"M1"	"SLC2A2"	"DEGS2"
"M1"	"PSMA2"	"CBLN1"
"M1"	"RAD23B"	"CBLN1"
"M1"	"ADCY8"	"TBX1"
"M1"	"CHRND"	"CYP4F3"
"M1"	"TNFRSF25"	"KANK4"
"M1"	"CA4"	"PLCH1"
"M1"	"CA4"	"HBA2"
"M1"	"CTTN"	"SCUBE1"
"M1"	"DGKH"	"CELSR1"
"M1"	"HSPB7"	"CASD1"
"M1"	"HSPB7"	"ALKBH2"
"M1"	"HSPB2"	"ELAVL2"
"M1"	"ALDH7A1"	"CYP4F3"
"M1"	"SPOP"	"CBLN1"
"M1"	"DOCK2"	"CBLN1"
"M1"	"IKZF4"	"GPR61"
"M1"	"MTDH"	"CBLN1"
"M1"	"GJD3"	"EGFR"
"M1"	"GJD3"	"TOX3"
"M1"	"UBE2W"	"KIRREL3"
"M1"	"ST13"	"SHANK1"
"M1"	"EME2"	"ART3"
"M1"	"HDAC4"	"MYH15"
"M1"	"EXO5"	"DUSP8"
"M1"	"ZNF516"	"C16orf74"
"M1"	"KMT2C"	"NPAS1"
"M1"	"RNF41"	"DUSP8"
"M1"	"SULT1E1"	"CBLN1"
"M1"	"ATP2A2"	"IP6K3"
"M1"	"PLCE1"	"SLC27A6"
"M1"	"USP7"	"SLC27A6"
"M1"	"CIRBP"	"TCERG1L"
"M1"	"NPTX2"	"PENK"
"M2"	"ZNF460"	"ZCCHC11"
"M2"	"ZNF460"	"PTP4A1"
"M2"	"ZNF460"	"KCNIP2"
"M2"	"ZNF460"	"POLR2A"
"M2"	"ZNF460"	"ZMYM2"
"M2"	"ZNF460"	"RUSC2"
"M2"	"ZNF460"	"ZNF212"
"M2"	"ZNF460"	"TLN2"
"M2"	"ZNF460"	"CENPJ"
"M2"	"ZNF460"	"SARNP"
"M2"	"ZNF460"	"DEK"
"M2"	"ZNF460"	"ITGAL"
"M2"	"ZNF460"	"CCDC22"
"M2"	"TET1"	"PTP4A1"
"M2"	"TET1"	"CCL11"
"M2"	"STAM2"	"NOXA1"
"M2"	"NRCAM"	"PRR7"
"M2"	"PIP5K1A"	"FANCB"
"M2"	"PIP5K1A"	"KLHL34"
"M2"	"WNK4"	"DYRK1A"
"M2"	"WNK4"	"DHCR24"
"M2"	"WNK4"	"DLGAP2"
"M2"	"APBB1"	"ALAS2"
"M2"	"HMG20A"	"A1BG"
"M2"	"HMG20A"	"SOX18"
"M2"	"NPPC"	"AQP9"
"M2"	"UBE2Z"	"SOGA3"
"M2"	"MGAM"	"HIST1H3G"
"M2"	"MGAM"	"SNTA1"
"M2"	"MGAM"	"PPP2R3B"
"M2"	"MGAM"	"PRKAB2"
